COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_95th,TOTAL_IQR,TOTAL_RoC,TOTAL_REPEATED,TOTAL_IF,TOTAL_RSD,TOTAL_FLAGGED,NEGATIVE_RATIO,ZERO_RATIO,DISCHARGE_RATIO,IQR_RATIO,RoC_RATIO,REPEATED_RATIO,IF_RATIO,RSD_RATIO,TOTAL_IR_RECORDS,TOTAL_IR_NEGATIVE,TOTAL_IR_ZERO,TOTAL_IR_95th,TOTAL_IR_IQR,TOTAL_IR_RoC,TOTAL_IR_REPEATED,TOTAL_IR_IF,TOTAL_IR_RSD,TOTAL_IR_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,DISCHARGE_IR_RATIO,IQR_IR_RATIO,RoC_IR_RATIO,REPEATED_IR_RATIO,IF_IR_RATIO,RSD_IR_RATIO,TOTAL_NIR_RECORDS,TOTAL_NIR_NEGATIVE,TOTAL_NIR_ZERO,TOTAL_NIR_95th,TOTAL_NIR_IQR,TOTAL_NIR_RoC,TOTAL_NIR_REPEATED,TOTAL_NIR_IF,TOTAL_NIR_RSD,TOTAL_NIR_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,DISCHARGE_NIR_RATIO,IQR_NIR_RATIO,RoC_NIR_RATIO,REPEATED_NIR_RATIO,IF_NIR_RATIO,RSD_NIR_RATIO,TOTAL_IR_FLAGGED_RATIO,TOTAL_NIR_FLAGGED_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NO_FLAG,TOTAL_IR_NO_FLAG,TOTAL_NIR_NO_FLAG,TOTAL_NO_FLAG_RATIO,TOTAL_IR_NO_FLAG_RATIO,TOTAL_NIR_NO_FLAG_RATIO
EMERY               ,Emery County,9678,FLOW - BLACK CANYON DITCH                                                       ,5555,Black Canyon Ditch Total Flow                                                                                                                                                                           ,Conveyance,1,9678,COTTONWOOD CREEK                                            ,Observational,2 FOOT PARSHALL FLUME               ,DIGITAL     ,A,39.3800032,-111.2812008,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9678,29,1990,2025,6246,0,357,295,485,10,2217,293,3,3036,0,11.758893280632412,9.716732543,15.974967061923584,0.32938076416337286,73.02371541501977,9.650856389986824,0.098814229,4287,0,184,47,85,5,2135,44,3,2400,0,7.666666666666666,1.9583333333333335,3.5416666666666665,0.20833333333333334,88.95833333333333,1.8333333333333333,0.125,1959,0,173,248,400,5,82,249,0,636,0,27.20125786163522,38.99371069,62.893081761006286,0.7861635220125787,12.89308176100629,39.15094339622642,0,55.98,32.47,48.61,3210,1887,1323,51.39289145,44.01679496,67.53445636
EMERY               ,Emery County,9680,HUNTINGTON PLANT DIVERSION INTAKE B                                             ,6588,UP&L HUNTINGTON PLANT DIVERSION INTAKE B                                                                                                                                                                ,Conveyance,1,9680,HUNTINGTON CREEK                                            ,Observational,UP&L meter                          ,DIGITAL     ,A,39.39096642,-111.0927316,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9680,13,2011,2023,4426,134,27,214,17,4,0,214,1,520,25.769230769230766,5.1923076923076925,41.15384615384615,3.2692307692307696,0.7692307692307693,0,41.15384615384615,0.19230769230769232,2270,22,0,203,17,4,0,101,1,260,8.461538461538462,0,78.07692307692308,6.538461538461539,1.5384615384615385,0,38.84615384615385,0.38461538461538464,2156,112,27,11,0,0,0,113,0,260,43.07692307692308,10.384615384615385,4.230769230769231,0,0,0,43.46153846153846,0,11.45,12.06,11.75,3906,2010,1896,88.25124266,88.54625551,87.9406308
SWARM               ,SWARM Satellite Data Collection,9683,0011 JULIUS PARK ELEVATION                                                      ,Julius Park Elevation                   ,Julius Park Reservoir Elevation                                                                                                                                                                         ,Reservoir,1,9683,DEEP CREEK                                                  ,Observational,                                    ,,A,40.63746614,-109.8951265,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9683,8,2011,2024,1360,0,200,58,0,0,0,58,0,304,0,65.78947368421053,19.078947368421055,0,0,0,19.078947368421055,0,770,0,85,20,0,0,0,10,0,108,0,78.70370370370371,18.51851851851852,0,0,0,9.259259259,0,590,0,115,38,0,0,0,48,0,196,0,58.673469387755105,19.387755102040817,0,0,0,24.489795918367346,0,14.03,33.22,22.35,1056,662,394,77.64705882,85.97402597,66.77966102
DEEP_CREEK          ,Deep Creek,9687,0303 WEST MOSBY CREEK - NILSEN - MOSBY                                          ,AA                                      ,Pipeline meter on West Mosby Creek pipeline Diversion.                                                                                                                                                  ,Conveyance,1,9687,DEEP CREEK                                                  ,Observational,                                    ,FLOWMETER   ,A,40.57106884,-109.8403811,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9687,15,2011,2025,4018,0,2621,39,0,0,596,70,0,3270,0,80.15290519877676,1.1926605504587156,0,0,18.226299694189603,2.1406727828746175,0,2324,0,1016,39,0,0,573,61,0,1633,0,62.21677893447642,2.3882424984690753,0,0,35.08879363135334,3.735456215554195,0,1694,0,1605,0,0,0,23,9,0,1637,0,98.04520464263898,0,0,0,1.4050091631032375,0.5497861942577886,0,70.27,96.64,81.38,748,691,57,18.61622698,29.73321859,3.364817001
BEAVER              ,Beaver,9730,MINERSVILLE INFLOW                                                              ,A1                                      ,Adamsville                                                                                                                                                                                              ,Stream,1,9730,BEAVER RIVER                                                ,Observational,Flows to Minerville Reservoir       ,DIGITAL     ,A,38.25176071,-112.7910403,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9730,14,2012,2025,4393,0,624,189,337,1,353,189,67,1297,0,48.11102544333076,14.572089437162683,25.983037779491134,0.077101002,27.216653816499615,14.572089437162683,5.165767154973015,2379,0,458,102,214,1,112,102,20,784,0,58.41836734693877,13.010204081632654,27.29591836734694,0.12755102040816327,14.285714285714285,13.010204081632654,2.5510204081632653,2014,0,166,87,123,0,241,87,47,513,0,32.35867446393762,16.95906432748538,23.976608187134502,0,46.978557504873294,16.95906432748538,9.161793372319687,32.96,25.47,29.52,3096,1595,1501,70.47575689,67.04497688,74.52830189
EMERY               ,Emery County,9735,HCIC CLEVELAND -  PIPELINE PORTION                                              ,10344,CLEVELAND PIPELINE FLOW                                                                                                                                                                                 ,Conveyance,1,9735,HUNTINGTON CREEK                                            ,Observational,13 foot rectangular w/ ultrasonic   ,DIGITAL     ,A,39.35819561,-111.0306714,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9735,14,2012,2025,4059,0,458,180,2,2,0,180,0,694,0,65.99423631123919,25.936599423631122,0.2881844380403458,0.2881844380403458,0,25.936599423631122,0,2178,0,161,179,1,0,0,138,0,354,0,45.48022598870056,50.56497175141242,0.2824858757062147,0,0,38.983050847457626,0,1881,0,297,1,1,2,0,42,0,340,0,87.35294118,0.29411764705882354,0.29411764705882354,0.5882352941176471,0,12.352941176470589,0,16.25,18.08,17.1,3365,1824,1541,82.90219266,83.74655647,81.92450824
LITTLEBEAR          ,Little Bear River (Cache),9738,PARADISE CANAL BELOW BLACK TUBE                                                 ,I3                                      ,Paradise Canal Below Black Tube                                                                                                                                                                         ,Conveyance,1,9738,LITTLE BEAR RIVER                                           ,Observational,4ft Parshall Flume                  ,DIGITAL     ,A,41.53227143,-111.8130205,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9738,14,2012,2025,3241,0,421,141,0,0,336,141,0,934,0,45.07494646680942,15.096359743040685,0,0,35.974304068522486,15.096359743040685,0,2027,0,119,141,0,0,51,125,0,331,0,35.95166163141994,42.59818731117825,0,0,15.407854984894259,37.764350453172206,0,1214,0,302,0,0,0,285,16,0,603,0,50.08291873963516,0,0,0,47.26368159,2.6533996683250414,0,16.33,49.67,28.82,2307,1696,611,71.18173403,83.67044894,50.32948929
LITTLEBEAR          ,Little Bear River (Cache),9739,HIGHLINE CANAL BELOW WEEKS FARM                                                 ,Io                                      ,Highline Canal Below Weeks Farm                                                                                                                                                                         ,Conveyance,1,9739,LITTLE BEAR RIVER                                           ,Observational,Greyline Instruments AVFM 5.0       ,FLOWMETER   ,A,41.57629051,-111.8161822,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9739,13,2012,2024,1796,0,378,71,1,3,0,71,0,490,0,77.14285714285715,14.489795918367346,0.20408163265306123,0.6122448979591837,0,14.489795918367346,0,1544,0,190,71,1,3,0,68,0,299,0,63.54515050167224,23.745819397993312,0.33444816053511706,1.0033444816053512,0,22.74247491638796,0,252,0,188,0,0,0,0,3,0,191,0,98.42931937172776,0,0,0,0,1.5706806282722512,0,19.37,75.79,27.28,1306,1245,61,72.71714922,80.63471503,24.20634921
USBR                ,USBR,9740,HYRUM RESERVOIR ELEVATION                                                       ,HYRUM|pool elevation                    ,from ftp.usbr.gov/UC_Outgoing_Cron/ nwsdata.dat `HYRUM`|`pool elevation` at 8:30AM                                                                                                                      ,Reservoir,1,9740,LITTLE BEAR RIVER                                           ,Observational,Survey Equipment or estimate        ,,A,41.62322863,-111.868507,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9740,26,1993,2025,8026,0,0,389,15,2,667,401,0,1302,0,0,29.877112135176652,1.1520737327188941,0.15360983102918588,51.22887864823349,30.798771121351763,0,4444,0,0,387,15,2,364,357,0,953,0,0,40.60860440713536,1.5739769150052465,0.2098635886673662,38.19517313746065,37.46065057712487,0,3582,0,0,2,0,0,303,44,0,349,0,0,0.5730659025787965,0,0,86.81948424068769,12.607449856733524,0,21.44,9.74,16.22,6724,3491,3233,83.7777224,78.55535554,90.25683975
LITTLE_BEAR         ,Little Bear River Dataloggers,9742,PORCUPINE RESERVOIR ELEVATION                                                   ,Porcupine Reservoir                     ,Porcupine Reservoir Elevation                                                                                                                                                                           ,Reservoir,1,9742,LITTLE BEAR RIVER                                           ,Observational,Pressure transducer and staff gauge ,,A,41.51810134,-111.7450358,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9742,8,2013,2025,2238,0,0,111,27,1,28,112,0,210,0,0,52.85714285714286,12.857142857142856,0.4761904761904762,13.333333333333334,53.333333333333336,0,1124,0,0,111,27,0,14,38,0,122,0,0,90.98360655737704,22.131147540983605,0,11.475409836065573,31.147540983606557,0,1114,0,0,0,0,1,14,74,0,88,0,0,0,0,1.1363636363636365,15.909090909090908,84.09090909,0,10.85,7.9,9.38,2028,1002,1026,90.61662198,89.14590747,92.1005386
USGS                ,USGS Gage,9755,WHITE RIVER  BL TABBYUNE CRK  (USGS)                                            ,09312600                                ,White River near Soldier Summit                                                                                                                                                                         ,Stream,1,9755,PRICE RIVER                                                 ,Observational,                                    ,,A,39.87603452,-111.0373018,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9755,13,2013,2025,3999,0,391,181,488,1,982,181,53,1851,0,21.123716909778498,9.778498109,26.36412749864938,0.054024851,53.052404105888705,9.778498109,2.863317125877904,2045,0,218,176,440,1,54,176,53,702,0,31.054131054131055,25.071225071225072,62.67806267806267,0.14245014245014245,7.6923076923076925,25.071225071225072,7.54985755,1954,0,173,5,48,0,928,5,0,1149,0,15.056570931244561,0.4351610095735422,4.177545691906006,0,80.76588337684943,0.4351610095735422,0,34.33,58.8,46.29,2148,1343,805,53.71342836,65.67237164,41.1975435
USGS                ,USGS Gage,9756,MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD (USGS)                                ,09310700                                ,Mud Creek near Scofield Reservoir                                                                                                                                                                       ,Stream,1,9756,PRICE RIVER                                                 ,Observational,                                    ,,A,39.72204131,-111.1614342,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9756,13,2013,2025,4144,0,74,204,310,0,697,203,0,1084,0,6.826568265682657,18.81918819188192,28.59778597785978,0,64.29889299,18.726937269372694,0,2028,0,0,203,306,0,86,201,0,394,0,0,51.52284263959391,77.66497461928934,0,21.82741116751269,51.01522842639594,0,2116,0,74,1,4,0,611,2,0,690,0,10.72463768115942,0.14492753623188406,0.5797101449275363,0,88.55072463768116,0.2898550724637681,0,19.43,32.61,26.16,3060,1634,1426,73.84169884,80.57199211,67.39130435
USGS                ,USGS Gage,9757,"FISH CREEK ABOVE RESERVOIR, NEAR SCOFIELD (USGS)                                ",09310500                                ,Fish Creek near Scofield                                                                                                                                                                                ,Stream,1,9757,PRICE RIVER                                                 ,Observational,USGS Bubbler                        ,,A,39.77538879,-111.1860601,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9757,13,2013,2025,3905,0,184,185,464,3,1095,186,45,1743,0,10.55651176133104,10.613884107860011,26.62076878944349,0.17211703958691912,62.822719449225474,10.671256454388985,2.5817555938037864,1988,0,17,185,464,3,96,186,45,577,0,2.946273830155979,32.06239168110919,80.41594454,0.5199306759098787,16.63778162911612,32.23570190641248,7.798960138648179,1917,0,167,0,0,0,999,0,0,1166,0,14.322469982847341,0,0,0,85.67753001715266,0,0,29.02,60.82,44.64,2162,1411,751,55.36491677,70.97585513,39.17579551
USGS                ,USGS Gage,9758,MILL CREEK ABOVE SHELEY TUNNEL (USGS)                                           ,09183500                                ,USGS MILL CREEK AT SHELEY TUNNEL NEAR MOAB UTAH                                                                                                                                                         ,Stream,1,9758,MILL CREEK (MOAB)                                           ,Observational,BUBBLER / RATED STREAM SECTION      ,,A,38.48208481,-109.4049624,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9758,13,2013,2025,4108,0,0,205,553,6,117,205,0,659,0,0,31.10773899848255,83.91502276176024,0.9104704097116844,17.754172989377846,31.10773899848255,0,2038,0,0,205,550,6,41,205,0,580,0,0,35.34482759,94.82758620689656,1.0344827586206897,7.068965517,35.34482759,0,2070,0,0,0,3,0,76,0,0,79,0,0,0,3.797468354,0,96.20253164556962,0,0,28.46,3.82,16.04,3449,1458,1991,83.95813048,71.5407262,96.18357488
