COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_REPEATED,TOTAL_ABOVE_MAX,TOTAL_LARGE_SPIKES,TOTAL_FLAGGED,TOTAL_NOT_FLAGGED,TOTAL_NEGATIVE_RATIO,TOTAL_ZERO_RATIO,TOTAL_REPEATED_RATIO,TOTAL_ABOVE_MAX_RATIO,TOTAL_LARGE_SPIKES_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NOT_FLAGGED_RATIO,IR_RECORDS,IR_NEGATIVE,IR_ZERO,IR_REPEATED,IR_ABOVE_MAX,IR_LARGE_SPIKES,IR_FLAGGED,IR_NOT_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,REPEATED_IR_RATIO,ABOVE_MAX_IR_RATIO,LARGE_SPIKES_IR_RATIO,FLAGGED_IR_RATIO,NOT_FLAGGED_IR_RATIO,NIR_RECORDS,NIR_NEGATIVE,NIR_ZERO,NIR_REPEATED,NIR_ABOVE_MAX,NIR_LARGE_SPIKES,NIR_FLAGGED,NIR_NOT_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,REPEATED_NIR_RATIO,ABOVE_MAX_NIR_RATIO,LARGE_SPIKES_NIR_RATIO,FLAGGED_NIR_RATIO,NOT_FLAGGED_NIR_RATIO,SEASONALITY_WEBPAGE
SEVIER              ,Sevier River,9666,DELTA TERRY PUMP                                                                ,4100,Terry Pump                                                                                                                                                                                              ,Conveyance,1.0,9666,SEVIER RIVER                                                ,Observational,                                    ,DIGITAL     ,A,39.37791993,-112.5684304,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9666,20,2005.0,2025.0,6199,0,4291,537,42,0,4860,1339,0.0,88.29218106995886,11.049382716049383,0.8641975308641975,0.0,78.39974189385384,21.600258106146153,3416,0,1622,516,42,0,2170,1246,0.0,74.74654377880185,23.77880184331797,1.935483870967742,0.0,63.52459016393443,36.47540983606557,2783,0,2669,21,0,0,2690,93,0.0,99.21933085501858,0.7806691449814126,0.0,0.0,96.65828242903342,3.3417175709665825,https://flags-297769208259.us-west3.run.app/plot?id=9666
SEVIER              ,Sevier River,9667,MELVILLE CANAL C                                                                ,3722,MELVILLE CANAL C                                                                                                                                                                                        ,Conveyance,1.0,9667,SEVIER RIVER                                                ,Observational,                                    ,DIGITAL     ,A,39.37698341,-112.5678859,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9667,20,2005.0,2025.0,6214,0,2824,204,0,0,3028,3186,0.0,93.26287978863937,6.737120211360634,0.0,0.0,48.72867718056003,51.27132281943998,3419,0,474,145,0,0,619,2800,0.0,76.57512116316639,23.424878836833603,0.0,0.0,18.104708979233695,81.89529102076631,2795,0,2350,59,0,0,2409,386,0.0,97.55085097550851,2.4491490244914904,0.0,0.0,86.18962432915922,13.810375670840788,https://flags-297769208259.us-west3.run.app/plot?id=9667
USBR                ,USBR,9668,SCOFIELD RESERVOIR STORAGE                                                      ,SCOFIELD|storage                        ,from ftp.usbr.gov/UC_Outgoing_Cron/ nwsdata.dat `SCOFIELD`|`storage` at 8:30AM                                                                                                                          ,Reservoir,1.0,9668,PRICE RIVER                                                 ,Observational,Pressure                            ,DIGITAL     ,A,39.78672195,-111.119861,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9668,14,2007.0,2025.0,4544,0,0,234,0,0,234,4310,0.0,0.0,100.0,0.0,0.0,5.149647887323944,94.85035211267606,2224,0,0,64,0,0,64,2160,0.0,0.0,100.0,0.0,0.0,2.877697841726619,97.12230215827337,2320,0,0,170,0,0,170,2150,0.0,0.0,100.0,0.0,0.0,7.327586206896551,92.67241379310344,https://flags-297769208259.us-west3.run.app/plot?id=9668
USGS                ,USGS Gage,9677,BICKNELL BOTTOM USGS                                                            ,09330000                                ,Fremont River USGS 09330000 Bicknell Bottoms Top of Lower Fremont River                                                                                                                                 ,Stream,1.0,9677,LOWER FREMONT RIVER                                         ,Observational,USGS Streamflow device              ,DIGITAL     ,A,38.30692963,-111.5185793,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9677,15,2010.0,2025.0,5094,0,0,122,52,0,174,4920,0.0,0.0,70.11494252873564,29.88505747126437,0.0,3.415783274440518,96.58421672555949,2557,0,0,40,32,0,72,2485,0.0,0.0,55.55555555555556,44.44444444444444,0.0,2.8157997653500195,97.18420023464998,2537,0,0,82,20,0,102,2435,0.0,0.0,80.3921568627451,19.607843137254903,0.0,4.020496649586126,95.97950335041388,https://flags-297769208259.us-west3.run.app/plot?id=9677
EMERY               ,Emery County,9678,FLOW - BLACK CANYON DITCH                                                       ,5555,Black Canyon Ditch Total Flow                                                                                                                                                                           ,Conveyance,1.0,9678,COTTONWOOD CREEK                                            ,Observational,2 FOOT PARSHALL FLUME               ,DIGITAL     ,A,39.3800032,-111.2812008,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9678,29,1990.0,2025.0,6252,0,361,2217,295,1,2849,3403,0.0,12.671112671112672,77.81677781677782,10.354510354510355,0.0351000351000351,45.56941778630838,54.430582213691615,4293,0,188,2135,47,1,2365,1928,0.0,7.949260042283298,90.27484143763213,1.9873150105708246,0.042283298097251586,55.089680875844394,44.9103191241556,1959,0,173,82,248,0,484,1475,0.0,35.74380165289256,16.94214876033058,51.2396694214876,0.0,24.70648289943849,75.29351710056152,https://flags-297769208259.us-west3.run.app/plot?id=9678
EMERY               ,Emery County,9680,HUNTINGTON PLANT DIVERSION INTAKE B                                             ,6588,UP&L HUNTINGTON PLANT DIVERSION INTAKE B                                                                                                                                                                ,Conveyance,1.0,9680,HUNTINGTON CREEK                                            ,Observational,UP&L meter                          ,DIGITAL     ,A,39.39096642,-111.0927316,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9680,13,2011.0,2023.0,4426,134,27,0,11,1,172,4254,77.90697674418605,15.69767441860465,0.0,6.395348837209303,0.5813953488372093,3.886127428829643,96.11387257117036,2270,22,0,0,11,1,33,2237,66.66666666666666,0.0,0.0,33.33333333333333,3.0303030303030303,1.4537444933920705,98.54625550660792,2156,112,27,0,0,0,139,2017,80.57553956834532,19.424460431654676,0.0,0.0,0.0,6.447124304267161,93.55287569573284,https://flags-297769208259.us-west3.run.app/plot?id=9680
SWARM               ,SWARM Satellite Data Collection,9683,0011 JULIUS PARK ELEVATION                                                      ,Julius Park Elevation                   ,Julius Park Reservoir Elevation                                                                                                                                                                         ,Reservoir,1.0,9683,DEEP CREEK                                                  ,Observational,                                    ,,A,40.63746614,-109.8951265,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9683,8,2011.0,2024.0,1360,0,200,0,0,0,200,1160,0.0,100.0,0.0,0.0,0.0,14.705882352941178,85.29411764705883,770,0,85,0,0,0,85,685,0.0,100.0,0.0,0.0,0.0,11.03896103896104,88.96103896103897,590,0,115,0,0,0,115,475,0.0,100.0,0.0,0.0,0.0,19.491525423728813,80.50847457627118,https://flags-297769208259.us-west3.run.app/plot?id=9683
DEEP_CREEK          ,Deep Creek,9687,0303 WEST MOSBY CREEK - NILSEN - MOSBY                                          ,AA                                      ,Pipeline meter on West Mosby Creek pipeline Diversion.                                                                                                                                                  ,Conveyance,1.0,9687,DEEP CREEK                                                  ,Observational,                                    ,FLOWMETER   ,A,40.57106884,-109.8403811,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9687,15,2011.0,2025.0,4024,0,2627,596,0,0,3223,801,0.0,81.50791188333851,18.492088116661495,0.0,0.0,80.09443339960238,19.905566600397613,2330,0,1022,573,0,0,1595,735,0.0,64.07523510971787,35.92476489028213,0.0,0.0,68.45493562231759,31.5450643776824,1694,0,1605,23,0,0,1628,66,0.0,98.58722358722358,1.4127764127764129,0.0,0.0,96.1038961038961,3.896103896103896,https://flags-297769208259.us-west3.run.app/plot?id=9687
BEAVER              ,Beaver,9730,MINERSVILLE INFLOW                                                              ,A1                                      ,Adamsville                                                                                                                                                                                              ,Stream,1.0,9730,BEAVER RIVER                                                ,Observational,Flows to Minerville Reservoir       ,DIGITAL     ,A,38.25176071,-112.7910403,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9730,14,2012.0,2025.0,4399,0,624,353,188,4,1148,3251,0.0,54.35540069686411,30.74912891986063,16.376306620209057,0.34843205574912894,26.09684019095249,73.90315980904751,2385,0,458,112,101,3,671,1714,0.0,68.25633383010432,16.691505216095383,15.052160953800298,0.44709388971684055,28.134171907756812,71.86582809224319,2014,0,166,241,87,1,477,1537,0.0,34.80083857442348,50.524109014675055,18.238993710691823,0.20964360587002098,23.684210526315788,76.31578947368422,https://flags-297769208259.us-west3.run.app/plot?id=9730
EMERY               ,Emery County,9735,HCIC CLEVELAND -  PIPELINE PORTION                                              ,10344,CLEVELAND PIPELINE FLOW                                                                                                                                                                                 ,Conveyance,1.0,9735,HUNTINGTON CREEK                                            ,Observational,13 foot rectangular w/ ultrasonic   ,DIGITAL     ,A,39.35819561,-111.0306714,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9735,14,2012.0,2025.0,4065,0,458,0,2,0,460,3605,0.0,99.56521739130434,0.0,0.43478260869565216,0.0,11.31611316113161,88.68388683886839,2184,0,161,0,1,0,162,2022,0.0,99.38271604938271,0.0,0.6172839506172839,0.0,7.417582417582418,92.58241758241759,1881,0,297,0,1,0,298,1583,0.0,99.66442953020133,0.0,0.33557046979865773,0.0,15.842636895268475,84.15736310473153,https://flags-297769208259.us-west3.run.app/plot?id=9735
LITTLEBEAR          ,Little Bear River (Cache),9738,PARADISE CANAL BELOW BLACK TUBE                                                 ,I3                                      ,Paradise Canal Below Black Tube                                                                                                                                                                         ,Conveyance,1.0,9738,LITTLE BEAR RIVER                                           ,Observational,4ft Parshall Flume                  ,DIGITAL     ,A,41.53227143,-111.8130205,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9738,14,2012.0,2025.0,3247,0,421,341,0,0,762,2485,0.0,55.249343832021005,44.750656167979,0.0,0.0,23.467816445950106,76.5321835540499,2033,0,119,56,0,0,175,1858,0.0,68.0,32.0,0.0,0.0,8.607968519429415,91.3920314805706,1214,0,302,285,0,0,587,627,0.0,51.4480408858603,48.55195911413969,0.0,0.0,48.352553542009886,51.64744645799012,https://flags-297769208259.us-west3.run.app/plot?id=9738
LITTLEBEAR          ,Little Bear River (Cache),9739,HIGHLINE CANAL BELOW WEEKS FARM                                                 ,Io                                      ,Highline Canal Below Weeks Farm                                                                                                                                                                         ,Conveyance,1.0,9739,LITTLE BEAR RIVER                                           ,Observational,Greyline Instruments AVFM 5.0       ,FLOWMETER   ,A,41.57629051,-111.8161822,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9739,13,2012.0,2024.0,1796,0,378,0,1,0,379,1417,0.0,99.73614775725594,0.0,0.2638522427440633,0.0,21.102449888641424,78.89755011135857,1544,0,190,0,1,0,191,1353,0.0,99.47643979057592,0.0,0.5235602094240838,0.0,12.370466321243523,87.62953367875647,252,0,188,0,0,0,188,64,0.0,100.0,0.0,0.0,0.0,74.60317460317461,25.396825396825395,https://flags-297769208259.us-west3.run.app/plot?id=9739
USBR                ,USBR,9740,HYRUM RESERVOIR ELEVATION                                                       ,HYRUM|pool elevation                    ,from ftp.usbr.gov/UC_Outgoing_Cron/ nwsdata.dat `HYRUM`|`pool elevation` at 8:30AM                                                                                                                      ,Reservoir,1.0,9740,LITTLE BEAR RIVER                                           ,Observational,Survey Equipment or estimate        ,,A,41.62322863,-111.868507,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9740,26,1993.0,2025.0,8032,0,0,667,2,0,669,7363,0.0,0.0,99.70104633781763,0.29895366218236175,0.0,8.32918326693227,91.67081673306772,4450,0,0,364,2,0,366,4084,0.0,0.0,99.4535519125683,0.546448087431694,0.0,8.224719101123595,91.7752808988764,3582,0,0,303,0,0,303,3279,0.0,0.0,100.0,0.0,0.0,8.458961474036851,91.54103852596315,https://flags-297769208259.us-west3.run.app/plot?id=9740
LITTLE_BEAR         ,Little Bear River Dataloggers,9742,PORCUPINE RESERVOIR ELEVATION                                                   ,Porcupine Reservoir                     ,Porcupine Reservoir Elevation                                                                                                                                                                           ,Reservoir,1.0,9742,LITTLE BEAR RIVER                                           ,Observational,Pressure transducer and staff gauge ,,A,41.51810134,-111.7450358,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9742,8,2013.0,2025.0,2244,0,0,28,27,0,41,2203,0.0,0.0,68.29268292682927,65.85365853658537,0.0,1.8270944741532977,98.1729055258467,1130,0,0,14,27,0,27,1103,0.0,0.0,51.85185185185185,100.0,0.0,2.3893805309734515,97.61061946902655,1114,0,0,14,0,0,14,1100,0.0,0.0,100.0,0.0,0.0,1.2567324955116697,98.74326750448833,https://flags-297769208259.us-west3.run.app/plot?id=9742
